StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly,Salary Package,Cluster
20964,Male,Kolkata,Tier2,Mechanical,AI,No,No,5.9,5.93,5.99,5.89,5.71,5.8,5.38,6.19,5.82,82.5,0,1,1.0,3,0,68.8,2.8,50.0,58.4,1,Low,0,0,0.0,0
20965,Male,Mumbai,Tier2,CS,Networking,No,Yes,6.25,5.96,6.33,6.22,6.05,4.99,5.96,5.41,5.99,61.7,0,0,0.0,1,0,39.5,2.2,30.8,38.8,1,Low,0,0,0.0,1
20966,Female,Delhi,Tier1,CS,DataScience,Yes,No,10.0,9.4,9.32,9.61,10.0,9.47,9.25,9.86,9.48,81.0,1,2,3.0,3,2,,2.6,69.6,55.1,0,High,1,0,18.07,0
20967,Female,Ahmedabad,Tier3,ECE,DataScience,No,No,5.86,5.15,5.61,5.29,4.99,5.48,5.51,5.08,5.39,77.3,1,2,1.0,2,1,66.8,2.8,52.6,57.7,0,Low,0,0,0.0,0
20968,Female,Delhi,Tier2,Civil,Embedded,No,No,6.68,6.96,6.66,7.03,6.95,7.11,7.72,7.37,7.02,69.7,0,1,1.0,2,1,78.6,2.2,60.4,61.6,1,Mid,1,0,8.84,0
20969,Male,Chennai,Tier3,Mechanical,Networking,No,No,6.62,6.83,6.83,6.51,6.48,6.42,6.9,7.03,6.84,68.9,1,2,2.0,2,1,84.0,2.8,61.9,,1,Mid,1,0,8.48,0
20970,Female,Jaipur,Tier1,EE,Embedded,Yes,No,5.42,4.62,6.06,5.89,6.05,5.58,5.52,5.31,5.69,68.2,2,2,1.0,2,0,59.8,2.8,66.8,57.8,0,Low,1,0,5.66,0
20971,Female,Ahmedabad,Tier3,Civil,Embedded,Yes,Yes,5.18,5.03,4.83,4.87,4.93,4.28,4.76,5.05,4.91,68.0,0,0,,0,0,47.9,1.7,27.2,30.5,0,Low,0,0,0.0,1
20972,Male,Delhi,Tier1,EE,Networking,No,No,8.45,8.45,8.52,8.4,8.96,8.08,8.46,8.72,8.51,69.4,1,2,1.0,2,0,81.7,2.7,56.3,46.8,0,High,1,0,18.0,0
20973,Male,Pune,Tier2,Mechanical,Networking,Yes,No,9.8,10.0,10.0,10.0,9.95,10.0,9.98,10.0,10.0,99.3,2,4,2.0,3,2,89.5,4.1,66.5,75.5,0,High,1,0,18.12,2
20974,Male,Bangalore,Tier3,Civil,Networking,Yes,No,5.42,5.41,4.7,4.95,4.74,4.18,4.38,5.27,4.87,60.9,0,0,1.0,1,0,57.5,1.4,27.8,24.8,0,Low,0,0,0.0,1
20975,Female,Bangalore,Tier1,CS,AI,Yes,No,8.46,8.32,8.52,8.45,8.52,8.4,9.11,8.65,8.59,87.3,2,4,3.0,4,0,92.5,4.1,77.6,74.4,1,High,1,0,22.87,2
20976,Male,Mumbai,Tier2,EE,Networking,No,No,7.57,7.58,7.43,7.57,7.96,7.6,7.31,7.56,7.49,82.0,1,1,1.0,3,0,80.4,2.9,58.0,,1,Mid,1,0,10.67,0
20977,Male,Jaipur,Tier2,Civil,Networking,No,No,9.21,8.98,8.94,9.4,9.17,8.92,9.14,9.3,9.14,86.6,2,4,3.0,4,2,69.4,4.0,70.1,75.6,0,High,1,0,18.24,2
20978,Male,Delhi,Tier3,Mechanical,AI,No,No,7.33,6.7,6.82,7.36,7.11,6.83,7.04,6.57,6.88,65.9,0,0,0.0,1,0,47.1,1.0,21.1,26.0,0,Mid,0,0,0.0,1
20979,Female,Kochi,Tier1,CS,AI,Yes,No,7.55,7.53,7.66,7.64,7.88,7.33,8.35,7.61,7.76,79.6,1,3,2.0,4,1,90.9,2.8,74.5,75.4,1,Mid,1,0,8.48,2
20980,Female,Kochi,Tier1,EE,Embedded,No,No,7.68,7.88,7.96,7.37,7.89,7.37,8.21,8.2,7.86,80.5,1,4,4.0,3,1,80.7,4.4,76.0,88.4,0,Mid,1,0,12.47,2
20981,Male,Ahmedabad,Tier3,IT,DataScience,No,No,6.08,6.33,6.13,6.18,5.53,6.05,5.37,5.43,6.03,54.7,0,0,0.0,0,0,46.4,2.6,20.7,33.1,0,Low,0,0,0.0,1
20982,Female,Chennai,Tier3,CS,AI,Yes,No,6.26,6.31,7.08,6.35,6.43,6.65,6.5,6.29,9.85,59.4,3,5,0.0,0,0,97.5,2.1,99.3,21.7,0,Low,0,1,0.0,2
20983,Male,Mumbai,Tier2,CS,AI,Yes,No,8.61,8.35,8.85,9.22,9.41,8.37,9.11,8.49,8.73,95.9,2,3,4.0,2,1,75.5,4.9,77.7,70.5,1,High,1,0,22.77,2
20984,Female,Ahmedabad,Tier1,EE,Networking,Yes,No,6.32,6.3,6.43,6.05,6.19,5.67,6.19,6.08,6.15,66.9,1,1,,2,1,66.6,3.2,49.5,59.9,1,Low,0,0,0.0,0
20985,Female,Ahmedabad,Tier2,Civil,Embedded,Yes,No,5.04,5.08,5.68,5.64,4.83,5.1,4.85,4.98,5.23,58.6,1,0,1.0,1,0,54.7,2.2,31.0,31.0,0,Low,0,0,0.0,1
20986,Male,Delhi,Tier2,Civil,AI,No,No,7.72,7.42,7.97,7.92,8.11,7.92,8.12,8.23,9.96,81.3,3,5,2.0,2,2,96.9,4.4,96.1,73.1,1,High,1,1,25.5,2
20987,Female,Kolkata,Tier2,Mechanical,Networking,No,No,6.29,5.75,5.99,5.93,6.23,6.06,5.8,6.09,6.09,61.8,0,1,0.0,0,0,54.6,1.5,24.4,21.3,0,Low,0,0,0.0,1
20988,Male,Bangalore,Tier2,IT,DataScience,Yes,No,7.57,7.64,6.86,7.04,7.43,7.26,7.71,6.95,7.44,92.9,1,2,2.0,2,1,,3.7,58.7,49.7,0,Mid,1,0,8.83,0
20989,Female,Chennai,Tier2,Mechanical,AI,Yes,No,6.22,7.1,6.64,6.71,7.11,6.98,6.95,6.96,6.66,84.1,1,2,2.0,2,1,70.5,2.6,54.7,47.6,1,Mid,0,0,0.0,0
20990,Male,Kochi,Tier3,IT,AI,Yes,No,4.45,5.53,5.09,5.1,5.84,5.13,5.57,5.27,5.16,62.6,1,2,1.0,1,1,65.2,2.5,62.4,40.8,1,Low,0,0,0.0,0
20991,Male,Bangalore,Tier2,ECE,Embedded,Yes,No,7.28,7.81,7.53,7.15,7.08,7.22,7.63,7.18,7.11,84.3,1,2,1.0,1,0,73.9,3.7,56.4,50.7,1,Mid,1,0,8.18,0
20992,Male,Kolkata,Tier1,CS,Embedded,No,No,4.97,5.24,5.81,5.61,5.2,5.08,5.61,5.26,5.27,94.2,1,2,3.0,2,1,66.5,3.8,66.0,73.8,0,Low,1,0,3.15,0
20993,Female,Bangalore,Tier2,CS,AI,No,Yes,8.51,8.94,8.78,8.73,9.03,8.92,8.29,9.26,8.7,78.1,1,2,2.0,1,1,62.1,2.0,64.3,,1,High,1,0,18.48,0
20994,Female,Bangalore,Tier1,Mechanical,Networking,Yes,No,7.5,7.3,7.33,7.94,7.53,8.05,8.37,7.77,7.8,91.6,2,3,1.0,3,1,80.2,3.4,76.9,62.7,1,Mid,1,0,8.17,2
20995,Male,Delhi,Tier2,ECE,DataScience,No,No,8.42,8.56,9.04,8.34,8.54,8.97,8.9,7.88,8.68,74.4,1,2,2.0,1,1,61.6,3.0,54.9,56.6,1,High,1,0,18.79,0
20997,Male,Jaipur,Tier2,ECE,DataScience,No,No,5.25,5.34,5.01,5.02,5.06,5.5,5.35,5.2,5.04,61.7,0,0,1.0,0,0,49.3,1.0,26.9,25.2,0,Low,0,0,0.0,1
20998,Male,Chennai,Tier2,Mechanical,Networking,Yes,No,8.55,8.38,8.37,8.55,9.15,8.8,8.42,9.2,8.61,92.1,2,4,3.0,3,2,67.5,3.8,71.3,81.7,1,High,1,0,22.46,2
20999,Male,Ahmedabad,Tier2,CS,Embedded,Yes,No,6.46,7.33,7.17,7.49,6.86,7.47,7.47,6.61,7.1,63.5,0,1,1.0,1,1,65.2,2.4,60.5,58.5,1,Mid,0,0,0.0,0
21000,Male,Mumbai,Tier1,Mechanical,AI,No,No,6.46,6.44,6.65,6.18,6.58,6.2,5.66,6.95,6.45,74.6,1,1,2.0,3,0,64.1,,49.6,41.8,0,Low,1,0,3.92,0
21001,Male,Kochi,Tier1,Civil,DataScience,No,No,8.51,7.71,7.91,7.46,7.15,7.65,8.09,7.68,7.74,87.8,1,1,1.0,2,1,69.8,1.7,49.0,61.0,1,Mid,1,0,8.74,0
21002,Male,Ahmedabad,Tier1,ECE,AI,Yes,No,7.56,7.47,7.4,7.76,7.2,7.62,7.19,7.17,7.48,67.0,0,1,1.0,2,1,59.1,3.6,55.2,,0,Mid,1,0,8.48,0
21003,Male,Hyderabad,Tier2,IT,AI,No,Yes,6.72,6.24,6.05,6.8,6.41,6.79,7.41,6.44,6.53,71.9,0,2,1.0,2,0,69.8,2.3,55.9,57.4,1,Mid,0,0,0.0,0
21004,Male,Hyderabad,Tier1,IT,AI,Yes,No,8.88,8.81,9.41,9.02,8.54,8.9,9.26,8.96,8.88,75.7,2,3,2.0,3,1,68.3,5.0,75.5,,0,High,1,0,18.0,2
21005,Female,Kolkata,Tier2,CS,AI,No,No,7.88,7.22,7.41,7.64,7.92,7.72,7.3,7.66,7.77,88.0,3,3,,3,2,100.0,4.2,69.3,56.4,1,Mid,1,0,8.11,2
21006,Female,Bangalore,Tier2,CS,Networking,Yes,No,9.22,9.2,9.05,8.92,9.18,9.31,9.07,8.76,9.07,71.4,1,2,,2,1,72.4,2.8,55.6,52.6,1,High,1,0,18.53,0
21007,Male,Kolkata,Tier3,IT,Networking,No,No,5.8,6.02,6.33,6.08,6.15,5.69,6.36,5.92,6.05,60.9,1,0,0.0,0,0,52.8,1.9,27.8,32.0,0,Low,0,0,0.0,1
21008,Female,Pune,Tier1,EE,Embedded,Yes,No,8.64,8.61,9.23,9.1,8.74,8.52,9.23,9.35,8.92,86.2,2,4,3.0,3,1,91.4,3.1,89.8,,1,High,1,0,18.97,2
21009,Female,Bangalore,Tier1,EE,AI,Yes,No,9.78,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.87,94.1,1,3,,3,3,68.1,3.8,72.5,74.0,1,High,1,0,25.46,2
21010,Female,Jaipur,Tier1,CS,DataScience,Yes,No,9.57,9.72,10.0,10.0,9.95,10.0,10.0,10.0,9.86,84.6,2,2,2.0,4,2,91.2,4.1,69.9,76.6,0,High,1,0,18.92,2
21011,Male,Hyderabad,Tier2,Mechanical,Networking,No,No,6.87,6.69,6.47,6.2,6.27,6.65,6.07,6.43,9.83,82.4,3,5,1.0,1,1,99.0,2.4,95.6,,0,Low,1,1,3.52,2
21012,Male,Kolkata,Tier2,ECE,DataScience,Yes,Yes,8.73,8.12,8.08,8.63,7.72,8.55,8.37,8.07,8.34,91.4,1,1,2.0,1,1,,2.1,60.2,52.2,1,High,1,0,18.57,0
21013,Female,Pune,Tier3,EE,DataScience,Yes,Yes,5.46,4.8,5.41,4.99,4.9,5.26,4.98,5.14,5.11,62.1,1,0,1.0,0,0,,2.1,27.9,27.3,0,Low,0,0,0.0,1
21014,Male,Delhi,Tier1,IT,AI,Yes,No,8.72,9.02,8.97,9.35,9.43,9.17,9.33,8.65,9.24,95.4,1,5,3.0,3,1,88.0,4.5,83.6,68.2,0,High,1,0,18.08,2
21015,Male,Pune,Tier1,CS,Networking,Yes,No,7.54,7.51,7.87,7.59,7.93,7.53,7.5,7.93,7.59,84.0,1,4,3.0,2,1,91.2,4.0,72.2,78.1,0,Mid,1,0,8.49,2
21016,Female,Bangalore,Tier2,EE,DataScience,No,No,10.0,9.79,9.48,9.78,9.8,10.0,10.0,10.0,9.88,73.0,1,3,3.0,3,1,76.3,3.5,72.6,64.8,1,High,1,0,25.43,2
21017,Male,Pune,Tier1,IT,Embedded,Yes,No,6.97,6.89,7.73,7.37,7.15,7.22,7.01,7.41,7.25,79.9,1,2,2.0,2,0,77.2,3.2,51.5,50.6,0,Mid,1,0,8.15,0
21018,Female,Hyderabad,Tier3,ECE,Embedded,Yes,No,7.26,7.19,7.5,7.28,7.49,7.57,7.71,6.82,7.21,88.6,1,2,2.0,2,1,,2.9,67.0,49.4,0,Mid,0,0,0.0,0
21019,Male,Mumbai,Tier1,Mechanical,DataScience,No,No,9.32,10.0,10.0,9.94,9.83,9.9,9.82,10.0,9.85,91.6,2,3,3.0,3,1,80.9,3.9,66.4,67.2,0,High,1,0,18.43,2
21021,Male,Mumbai,Tier2,Civil,Embedded,Yes,No,6.21,7.06,6.09,6.37,7.0,6.92,6.58,6.64,6.39,73.3,2,2,2.0,4,2,93.7,3.6,74.3,78.4,1,Low,1,0,5.86,0
21022,Male,Bangalore,Tier2,Mechanical,Embedded,Yes,No,5.22,5.03,5.27,4.63,5.24,5.31,5.37,4.97,5.18,70.2,0,2,1.0,2,0,71.1,2.9,56.6,62.4,0,Low,0,0,0.0,0
21023,Male,Bangalore,Tier1,CS,DataScience,Yes,No,8.1,8.53,7.99,8.29,8.74,8.86,8.59,8.31,8.37,63.8,1,2,1.0,2,1,,2.7,50.4,,0,High,1,0,18.82,0
21024,Male,Pune,Tier1,CS,DataScience,Yes,No,6.16,6.22,6.13,5.87,6.14,7.12,6.47,6.45,6.48,81.3,1,3,,3,1,71.5,4.1,95.5,74.0,1,Low,1,0,5.64,2
21025,Male,Chennai,Tier3,CS,DataScience,No,No,5.98,5.29,4.59,5.66,4.67,4.77,5.32,5.27,5.14,62.7,0,1,1.0,1,0,46.6,2.4,25.2,31.7,0,Low,0,0,0.0,1
21026,Female,Bangalore,Tier3,CS,DataScience,Yes,No,6.0,5.6,5.91,5.82,4.99,6.25,5.93,5.9,5.89,59.5,0,0,1.0,0,0,45.1,,34.1,,1,Low,0,0,0.0,1
21027,Female,Delhi,Tier3,Civil,Networking,Yes,No,8.11,8.4,8.2,7.56,7.96,8.06,8.59,7.93,7.92,82.3,1,2,2.0,2,0,73.0,3.3,59.9,62.0,0,Mid,1,0,8.54,0
21028,Male,Hyderabad,Tier2,CS,Networking,Yes,Yes,7.17,6.73,7.17,7.25,7.19,7.16,6.64,6.87,7.01,68.2,1,3,2.0,2,0,69.3,3.6,71.0,,0,Mid,1,0,8.01,0
21029,Male,Bangalore,Tier1,Civil,Embedded,Yes,No,6.06,6.37,6.76,6.87,6.21,6.98,7.33,7.1,6.7,81.4,2,3,3.0,3,2,78.9,3.8,97.7,84.4,1,Mid,1,0,8.05,2
21030,Male,Bangalore,Tier2,ECE,Networking,Yes,No,8.0,8.31,8.51,8.0,8.1,8.14,7.87,8.21,8.1,75.1,1,2,1.0,1,0,78.1,3.1,46.0,56.8,1,High,1,0,18.34,0
21031,Male,Bangalore,Tier1,CS,AI,Yes,No,7.64,8.45,7.77,7.8,7.66,8.05,8.47,8.36,8.05,100.0,2,3,,3,1,91.1,4.3,86.0,71.9,1,High,1,0,22.05,2
21032,Female,Jaipur,Tier3,EE,Networking,Yes,No,4.13,4.0,4.0,4.1,4.0,4.0,4.0,4.0,4.02,60.3,1,1,1.0,2,0,49.6,1.4,28.6,24.4,0,Low,0,0,0.0,1
21033,Male,Chennai,Tier2,Mechanical,Embedded,No,No,9.74,10.0,9.69,10.0,9.76,9.98,9.84,9.91,9.91,95.0,3,5,3.0,4,3,99.3,4.3,95.8,81.8,1,High,1,1,25.0,2
21034,Female,Hyderabad,Tier1,ECE,DataScience,Yes,No,9.69,9.71,9.14,10.0,10.0,10.0,10.0,10.0,9.85,98.7,2,3,3.0,3,1,55.4,4.2,93.3,85.5,1,High,1,0,25.27,2
21035,Male,Hyderabad,Tier1,CS,Networking,No,No,9.16,8.91,9.29,8.72,9.42,9.53,9.06,9.5,9.05,85.8,1,4,3.0,1,1,77.3,4.8,95.4,70.8,1,High,1,0,25.8,2
21036,Male,Delhi,Tier2,ECE,AI,Yes,No,7.92,8.73,8.37,8.86,8.48,8.15,8.72,8.56,8.6,90.5,1,4,,3,1,78.2,3.9,72.6,77.0,1,High,1,0,22.6,2
21038,Female,Kolkata,Tier1,IT,AI,Yes,No,9.55,9.54,10.0,10.0,9.95,10.0,10.0,9.62,9.85,87.9,2,3,2.0,2,1,93.6,4.2,65.7,,1,High,1,0,18.32,2
21039,Male,Kochi,Tier2,Mechanical,Networking,No,Yes,5.13,5.66,5.59,5.7,5.49,5.77,5.75,5.6,5.42,67.0,1,2,2.0,1,0,66.6,4.0,71.0,55.7,1,Low,1,0,6.0,0
21040,Male,Delhi,Tier2,Civil,Embedded,No,No,8.61,8.93,9.02,8.97,9.0,8.81,9.18,9.37,9.08,85.7,2,4,3.0,4,2,93.5,4.1,63.4,74.3,1,High,1,0,25.5,2
21041,Male,Bangalore,Tier1,IT,AI,No,No,5.58,6.08,5.96,5.79,5.96,6.01,6.44,5.8,5.87,75.3,1,3,1.0,2,0,55.9,2.7,57.0,47.0,0,Low,0,0,0.0,0
21042,Male,Ahmedabad,Tier2,CS,Embedded,Yes,No,6.96,6.93,6.82,7.0,6.68,7.56,6.88,6.54,6.89,65.2,1,2,1.0,2,0,65.4,3.5,56.4,54.8,1,Mid,1,0,8.3,0
21043,Male,Bangalore,Tier3,IT,Embedded,No,No,6.5,6.35,6.74,6.81,6.43,6.48,6.54,7.05,6.42,51.5,0,1,1.0,1,0,44.7,2.7,22.7,31.3,1,Low,0,0,0.0,1
21044,Female,Ahmedabad,Tier3,Civil,Networking,Yes,No,4.57,4.51,4.46,4.15,4.38,4.36,4.13,4.19,4.33,54.4,0,0,1.0,0,0,34.8,2.0,28.1,35.3,0,Low,0,0,0.0,1
21046,Male,Hyderabad,Tier2,Civil,Networking,No,No,4.91,5.58,5.0,5.11,4.59,4.99,5.15,5.62,5.0,94.1,1,2,1.0,1,0,58.1,2.5,58.8,50.6,1,Low,0,0,0.0,0
21047,Male,Chennai,Tier2,CS,DataScience,No,Yes,8.28,8.33,8.01,7.98,7.75,8.21,8.21,8.15,7.94,77.7,1,2,2.0,1,0,62.8,2.6,53.4,56.3,0,Mid,1,0,8.68,0
21048,Male,Jaipur,Tier2,IT,DataScience,No,No,7.37,5.98,6.67,6.39,7.08,7.05,6.52,6.2,6.69,74.7,1,3,2.0,2,0,61.7,3.0,63.8,42.9,0,Mid,1,0,8.95,0
21049,Male,Hyderabad,Tier2,CS,Networking,No,Yes,4.33,4.06,4.57,4.05,4.61,4.0,4.0,4.32,4.15,60.2,0,0,0.0,1,0,56.8,1.8,26.9,34.7,0,Low,0,0,0.0,1
21050,Male,Bangalore,Tier2,Mechanical,Embedded,No,No,7.92,9.12,8.48,8.76,8.94,8.63,9.08,8.51,8.63,77.5,2,3,3.0,3,1,96.0,3.7,87.7,81.3,1,High,1,0,22.53,2
21051,Male,Ahmedabad,Tier3,ECE,Networking,Yes,Yes,6.62,6.98,7.07,7.78,7.32,7.34,7.61,7.43,7.29,70.2,0,2,2.0,2,0,76.3,3.1,55.4,,0,Mid,0,0,0.0,0
21052,Male,Hyderabad,Tier2,Civil,DataScience,Yes,No,7.58,7.64,7.84,7.67,8.22,8.06,8.48,8.16,7.95,90.3,2,5,,3,2,86.0,4.5,87.4,,1,Mid,1,0,10.73,2
21053,Male,Hyderabad,Tier2,CS,AI,No,No,5.96,5.37,6.45,6.4,6.3,6.0,5.9,5.86,5.92,86.8,1,2,2.0,1,0,70.4,3.0,50.1,58.5,0,Low,1,0,3.57,0
21054,Male,Delhi,Tier1,ECE,Networking,No,No,8.18,7.76,7.53,7.07,7.55,7.99,7.82,7.71,7.75,70.5,1,2,2.0,2,1,67.4,2.0,53.8,56.1,0,Mid,1,0,8.06,0
21055,Male,Kolkata,Tier2,IT,Networking,No,No,7.11,6.86,6.74,7.21,6.32,6.79,6.98,6.67,6.82,66.2,0,1,,1,1,82.8,2.2,52.5,43.4,0,Mid,0,0,0.0,0
21056,Male,Hyderabad,Tier2,IT,AI,Yes,No,6.4,6.49,7.06,7.24,6.93,6.32,6.86,6.76,6.89,78.0,1,1,1.0,2,0,50.1,1.6,58.0,59.3,1,Mid,0,0,0.0,0
21057,Female,Bangalore,Tier3,Mechanical,AI,Yes,No,4.0,4.04,4.0,4.3,4.0,4.12,4.03,4.0,4.08,52.1,0,1,0.0,1,0,53.4,2.3,27.2,33.4,0,Low,0,0,0.0,1
21058,Female,Mumbai,Tier1,CS,AI,No,No,8.56,8.75,8.09,8.36,8.74,8.91,9.11,8.87,8.77,82.1,0,1,2.0,2,1,68.4,3.2,55.7,53.0,1,High,1,0,22.89,0
21059,Female,Bangalore,Tier3,Mechanical,Embedded,Yes,Yes,6.47,6.44,6.14,6.3,6.44,6.31,6.2,6.77,6.36,55.7,0,0,0.0,0,0,47.1,1.7,33.3,,0,Low,0,0,0.0,1
21060,Male,Delhi,Tier2,CS,Networking,No,No,9.93,9.57,10.0,10.0,9.97,10.0,10.0,10.0,9.86,83.8,2,2,2.0,3,1,70.4,5.0,70.0,55.6,1,High,1,0,25.18,2
21061,Female,Delhi,Tier2,IT,AI,Yes,No,8.69,8.55,8.35,8.63,8.22,8.46,8.35,8.48,8.46,75.0,1,2,1.0,1,1,73.1,2.0,60.5,52.0,1,High,1,0,18.99,0
21062,Male,Mumbai,Tier2,ECE,Embedded,Yes,No,7.58,7.81,7.92,8.26,7.97,7.84,7.35,8.3,7.88,82.6,1,2,,2,0,69.9,2.5,45.8,60.3,1,Mid,1,0,12.03,0
21063,Female,Kolkata,Tier1,Mechanical,Embedded,No,No,9.34,9.53,9.67,9.57,9.36,10.0,9.57,9.78,9.5,89.7,2,3,3.0,3,1,86.9,4.5,73.5,81.8,1,High,1,0,25.78,2
21064,Male,Delhi,Tier2,ECE,Embedded,No,No,7.33,7.63,7.58,7.6,7.3,7.61,7.06,7.35,7.42,79.9,1,1,2.0,1,0,,,54.2,51.0,1,Mid,1,0,8.63,0
21065,Male,Hyderabad,Tier3,IT,Networking,Yes,No,5.95,6.57,6.47,6.72,6.01,7.0,6.41,6.16,6.35,78.9,0,2,1.0,2,0,71.7,3.2,50.5,49.7,0,Low,1,0,3.35,0
21067,Female,Kolkata,Tier3,IT,Networking,Yes,Yes,6.92,7.15,6.68,7.04,6.67,6.78,6.93,6.55,6.72,77.7,1,2,2.0,2,1,65.6,,69.7,45.8,1,Mid,0,0,0.0,0
21068,Female,Mumbai,Tier2,CS,AI,No,Yes,7.69,7.55,7.76,6.84,7.48,7.1,7.54,7.43,7.31,62.7,1,1,1.0,2,1,66.0,3.0,55.1,44.6,1,Mid,0,0,0.0,0
21070,Male,Kochi,Tier2,Mechanical,AI,Yes,Yes,6.64,7.11,6.88,7.27,7.17,6.77,6.73,7.24,7.0,77.1,1,2,1.0,2,1,68.2,3.8,51.0,56.9,0,Mid,1,0,8.46,0
21071,Male,Bangalore,Tier1,EE,AI,No,No,6.68,6.73,7.15,6.96,7.48,7.11,7.66,6.89,7.03,81.9,1,3,3.0,4,2,78.2,4.2,88.4,,1,Mid,1,0,8.36,2
21072,Male,Pune,Tier2,ECE,Networking,Yes,No,6.19,6.1,6.26,7.11,6.56,6.76,5.8,6.81,6.26,78.1,2,4,3.0,2,1,63.3,3.5,91.6,79.5,1,Low,1,0,5.9,2
21073,Male,Ahmedabad,Tier1,Mechanical,Embedded,No,No,8.37,8.3,7.92,8.66,8.65,9.1,9.3,8.7,8.78,98.0,2,5,2.0,4,1,100.0,5.0,69.4,77.2,1,High,1,0,22.62,2
21074,Male,Ahmedabad,Tier2,Civil,Embedded,Yes,No,6.19,5.99,6.8,6.47,6.83,7.08,6.48,7.07,6.6,80.4,2,4,,3,1,64.6,3.6,84.2,72.1,1,Mid,1,0,8.6,2
21075,Male,Mumbai,Tier1,ECE,Embedded,No,No,7.03,6.37,7.19,7.38,7.1,7.26,6.62,7.12,6.86,86.1,1,3,3.0,4,1,76.7,3.6,75.2,80.1,0,Mid,1,0,8.95,0
21076,Male,Bangalore,Tier1,IT,DataScience,Yes,No,9.66,9.7,9.94,9.91,10.0,10.0,10.0,10.0,9.85,100.0,2,3,3.0,3,2,84.5,3.6,75.2,82.5,1,High,1,0,25.62,2
21077,Female,Kolkata,Tier2,ECE,Embedded,Yes,No,9.51,9.42,9.34,9.48,10.0,9.28,10.0,9.8,9.61,82.2,2,3,2.0,3,2,87.1,3.3,80.5,84.0,0,High,1,0,18.82,2
21078,Male,Bangalore,Tier2,Mechanical,Embedded,No,No,7.2,7.2,7.11,6.91,7.19,7.15,7.02,7.01,7.19,74.6,1,2,2.0,2,1,64.4,2.4,51.5,50.6,0,Mid,1,0,8.41,0
21079,Male,Chennai,Tier1,Mechanical,Embedded,No,No,9.31,9.48,10.0,10.0,10.0,10.0,10.0,10.0,9.91,89.5,2,3,2.0,3,2,91.3,4.7,70.1,89.5,0,High,1,0,18.48,2
21080,Male,Pune,Tier3,CS,DataScience,Yes,No,8.75,8.75,8.47,9.01,8.75,9.1,8.71,8.61,8.73,91.4,1,2,1.0,1,1,78.6,3.7,60.0,59.6,0,High,1,0,18.04,0
21082,Male,Mumbai,Tier3,IT,AI,No,No,8.0,8.46,8.69,8.26,8.86,7.78,8.79,8.12,8.46,77.2,1,2,3.0,2,1,67.8,3.7,51.6,49.2,1,High,1,0,18.6,0
21083,Female,Bangalore,Tier1,CS,Networking,Yes,No,7.09,6.83,7.39,6.97,6.56,6.42,7.18,7.04,7.06,90.1,2,1,3.0,2,1,72.2,4.2,84.3,71.3,0,Mid,1,0,8.51,2
21084,Male,Bangalore,Tier3,ECE,AI,Yes,No,4.0,4.0,4.0,4.18,4.0,4.11,4.0,4.0,4.17,62.3,0,1,,1,0,57.7,1.9,22.4,30.9,0,Low,0,0,0.0,1
21085,Female,Kolkata,Tier1,CS,AI,Yes,No,7.37,7.24,6.82,7.34,7.4,7.33,7.91,7.08,7.29,84.2,2,3,,3,2,96.8,4.8,94.9,66.3,1,Mid,1,0,8.39,2
21086,Male,Delhi,Tier2,IT,Networking,No,No,7.83,7.6,7.16,7.76,8.31,8.03,8.02,8.4,7.91,85.4,2,4,2.0,3,0,81.9,4.0,81.9,72.2,1,Mid,1,0,8.42,2
21087,Male,Bangalore,Tier3,CS,DataScience,No,No,4.2,4.0,4.1,4.34,4.11,4.0,4.1,4.19,4.16,64.3,0,0,1.0,1,0,46.6,3.1,34.4,33.8,1,Low,0,0,0.0,1
21088,Male,Delhi,Tier3,IT,AI,Yes,No,6.3,6.36,6.84,5.96,6.59,6.86,6.14,5.78,6.51,64.0,0,1,0.0,0,0,,1.0,30.7,37.2,0,Mid,0,0,0.0,1
21089,Female,Hyderabad,Tier2,CS,Networking,Yes,Yes,6.34,5.67,6.13,6.32,5.4,6.41,6.26,6.01,6.18,94.1,1,2,2.0,2,1,57.4,3.3,52.6,51.6,0,Low,0,0,0.0,0
21090,Female,Kochi,Tier3,ECE,Embedded,Yes,No,7.13,7.39,7.61,7.6,7.51,7.34,7.62,7.59,7.58,76.8,1,1,2.0,2,1,63.8,2.8,56.6,56.2,1,Mid,1,0,9.89,0
21091,Female,Hyderabad,Tier2,CS,Networking,No,No,5.46,6.06,5.62,6.01,5.95,6.63,6.01,6.43,6.08,88.0,0,3,1.0,2,1,77.5,4.3,57.5,49.5,1,Low,1,0,4.6,0
21092,Male,Kochi,Tier2,IT,AI,Yes,No,10.0,9.87,9.71,10.0,9.61,10.0,10.0,10.0,9.91,91.6,2,4,,4,1,63.9,4.0,73.7,79.6,0,High,1,0,18.9,2
